1489165466204,59999,59999,59998,59999,59998,59999,59999,59999,59999,59999,59999,59998,59999,59999,5999,59999,59999,60000,60000,59999,59999,59999,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165466403,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,60000,59999,59999,5999,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,60000,60000,59999,59999,59999,60000,59998,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165466603,60000,60000,59999,59999,60001,59999,59999,59999,59999,59999,60000,59999,59999,59999,6000,59999,59999,59999,60000,60000,60000,60000,60000,59999,59999,59999,59999,59999,60000,60000,60001,59999,59999,60001,60000,59999,59999,59999,59999,59999,60000,60000,59999,5999,5999,5999,5999
1489165466804,60001,60000,60000,59999,59999,60000,60000,59999,59999,59999,60001,60000,59999,60000,5999,59999,59999,59999,59999,59999,59999,60000,60000,59999,59999,59999,59999,59998,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165467004,59997,59999,59997,59999,59996,59999,59999,59999,59999,59999,59998,59997,59999,59998,5999,59999,59999,59998,60000,59999,59999,60000,60000,60000,59999,59999,60000,59998,59999,59999,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,60000,60000,59999,5999,5999,5999,5999
1489165467205,59999,60001,60000,59999,60000,59999,59999,59999,59999,59999,59999,60000,59999,60000,5999,59999,59999,60000,60000,59999,59999,60000,60000,59999,60000,60000,59999,59999,60000,60000,60000,59999,59999,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165467404,60003,60001,60002,59999,60001,60000,60001,60001,60000,60001,59999,60002,60001,60001,5999,59999,59999,60000,59999,59999,59999,60000,60000,59999,60000,60000,59999,59999,59999,59999,59998,59999,60000,59998,59998,59999,59999,59998,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165467605,59997,59998,59997,59999,59999,59999,59999,59999,60000,59998,59998,59999,59998,59998,6000,59999,59999,60000,59999,59999,59999,60000,60000,59999,59999,59999,59999,59999,59999,59999,60001,59999,59999,60001,60002,59999,59999,60001,59999,60001,60000,60000,60000,6000,5999,5999,6000
1489165467804,60001,59999,60000,59999,60001,60000,59999,59999,59999,59999,60000,60001,59999,59999,5999,60000,59999,59999,60000,60000,60000,60000,59999,60000,60000,60000,60000,59999,59999,59999,59999,59999,60000,59998,60000,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165468005,59998,59998,59998,59999,59999,59999,59999,59999,59999,59999,59998,59997,59999,59998,5999,59999,60000,59998,60000,60000,60000,60000,60000,59999,59999,59999,59999,59997,60000,60000,59998,60000,59999,59997,59999,59999,59999,59999,59999,60000,60000,60000,59999,5999,5999,5999,5999
1489165468205,60000,60000,60001,59999,59999,59999,59999,59999,60000,59999,60000,60000,59999,59999,5999,59999,60000,60001,59999,59999,59999,60000,59999,60000,59999,59999,59999,59998,59999,59999,60000,59999,60000,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165468409,60000,60000,60000,59999,60001,60000,60000,60000,59999,60000,59999,60001,59999,60000,5999,60001,59999,60001,60000,60000,60000,60000,60000,60000,60000,60000,60000,60002,59999,59999,60000,60000,60001,60001,59999,59999,60000,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165468606,59996,59999,59998,59999,59999,59998,59999,59999,59999,59999,59998,59998,59999,59998,6000,60000,59999,59999,59999,59999,59999,60000,59999,60000,60000,60000,59999,59999,59999,59999,60000,59999,60001,59999,59999,59999,60000,59999,59999,60001,60000,60000,59999,6000,5999,5999,5999
1489165468805,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,6000,59999,60000,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,59998,60000,59999,60000,59999,59999,60000,60000,60000,60000,6000,5999,5999,5999
1489165469006,59997,59998,59997,59999,59998,59999,59999,59999,60000,59999,59999,59998,59999,59998,6000,59998,59999,59998,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,60001,59999,59999,59999,59999,60000,59999,59999,59999,59999,5999,5999,5999,5999
1489165469205,59999,59999,59999,59999,59999,59998,59999,59999,59999,59999,59998,59999,59999,59998,6000,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,60000,60000,59997,59999,59999,59999,59999,60000,59997,59999,60000,60000,59999,60000,59999,59999,59999,60000,5999,5999,5999,5999
1489165469410,59999,60000,59999,59999,60000,60000,60000,59999,59999,59999,59999,60001,60000,59999,6000,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,60000,60000,60000,60000,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165469606,60001,59999,60000,59999,60000,60000,59999,59999,60000,59999,60001,60001,59999,60000,6000,60000,59999,59999,59999,59999,59999,59999,59999,60000,60000,60000,60000,59998,59999,59999,59999,59999,60000,59998,60000,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165469806,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59998,59998,59999,59998,6000,59999,60000,60000,59999,59999,59999,60000,59999,59999,59999,59999,60000,59998,59999,59999,59999,59999,59999,59998,59999,59999,59999,59999,59999,60000,60000,60000,59999,6000,5999,5999,5999
1489165470006,59999,60000,59998,60000,60000,59999,60000,59999,59999,59999,59999,60001,59999,59999,6000,59999,59999,59998,59999,59998,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,60001,59999,59999,60000,59999,59999,60000,59999,60000,59999,5999,5999,5999,6000
1489165470207,60002,59999,59999,60000,60000,59999,59999,59999,60000,59999,59999,60001,59999,60000,6000,60000,59999,60000,60000,59999,59999,59999,60000,60000,60000,60000,59999,60000,60000,60000,60000,59999,60001,60000,59999,59999,59999,59999,59999,59999,59999,59999,60000,5999,5999,5999,6000
1489165470407,59997,60000,59999,60000,59998,59998,59999,59999,59999,59999,59999,59997,59999,59999,6000,59999,60000,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,60001,59999,59999,59999,59999,59999,60000,60000,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165470607,60002,60000,60001,59999,60000,60002,59999,59999,59999,59999,60000,60003,59999,60000,6000,60000,59999,59998,60000,59999,59999,60000,59999,60000,60000,60000,60000,59999,59998,59998,59999,59999,60000,59998,60000,60000,60000,59999,60000,60000,59999,60000,59999,5999,5999,6000,6000
1489165470807,59997,60000,59999,59999,59999,59999,60000,59999,59999,59999,60000,59998,59999,59999,6000,60000,59999,59999,59999,59999,59999,59999,59999,59999,60000,60000,59999,59998,59999,59999,59998,59999,60000,59998,59999,59999,59999,59999,59999,59999,59999,59999,60000,6000,5999,5999,6000
1489165471007,59999,59998,59998,59999,60000,59999,59999,59999,59999,59998,60000,60000,59999,59998,6000,59999,59999,59999,60000,59999,59999,60000,59999,59999,59999,59999,60000,59997,59999,59999,59999,59999,59999,59997,60000,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165471207,60002,60000,60001,59999,60001,60000,60000,59999,59999,59999,60000,60000,59999,60001,6000,60000,59999,60000,59999,59999,59999,59999,60000,59999,60000,60000,59999,60002,60000,60000,60000,59999,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165471408,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,60000,59999,59999,6000,59999,59999,60001,59999,60000,60000,60000,60000,59999,60000,60000,60000,60000,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,60000,60000,59999,6000,5999,5999,6000
1489165471612,59999,59999,60000,59999,60000,59999,59999,59999,59999,59999,59999,59999,60000,59999,6000,60000,59999,59999,60000,60000,60000,60000,59999,59999,59999,59999,59999,60000,59999,59999,59998,59999,60000,59999,60000,59999,60000,59999,60000,60001,60001,60001,60000,6000,5999,5999,5999
1489165471808,59998,59999,59999,60000,60000,59999,59999,59999,59999,59999,59998,59998,59999,59999,6000,59999,59999,59999,60000,60000,60000,60000,59999,59999,59999,59999,60000,60000,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,59999,59999,60000,59999,6000,5999,5999,6000
1489165472007,59999,59998,59998,59999,59998,59999,59999,59999,59999,59999,59999,60000,59999,59998,5999,59999,59999,59999,60000,59999,59999,60000,60000,60000,59999,59999,60000,59997,59999,59999,59998,59999,60000,59997,59999,59999,59999,59999,60000,59999,59999,59999,59999,5999,5999,5999,5999
1489165472208,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,59998,60000,59999,60000,6000,59999,59999,60000,60000,60000,60000,60000,60001,60000,60000,60000,60000,60000,60000,60000,60000,59999,59999,60000,60000,59999,59999,59999,60000,60000,60000,60000,59999,6000,5999,5999,5999
1489165472408,60000,59999,59999,60000,59999,59999,59999,59999,59999,59999,59998,59999,59999,59999,6000,59999,59999,60000,60000,60000,60000,59999,60000,59999,59999,59999,59999,59998,60000,60000,59999,59999,59999,59998,60000,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165472609,59998,59999,59999,59999,59998,59998,59999,59999,59999,59999,59998,59997,59999,59999,5999,59999,59999,60000,60000,60000,60000,60000,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165472808,59998,59999,59998,59999,59999,59999,59999,59999,59999,59999,60000,60000,59999,60000,5999,59999,59999,60001,60000,60000,60000,60000,60001,59999,59999,59999,59999,59999,60000,60000,60000,59999,59999,60001,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165473009,59998,59999,60000,59999,60001,59999,59999,59999,59999,59999,60000,59999,59999,60000,6000,60000,59999,59999,60000,60000,60000,60000,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,59998,59999,59999,59999,59999,60000,59999,59999,59999,59999,5999,5999,5999,5999
1489165473209,59999,60000,59999,59999,59999,60000,59999,59999,60000,59999,60000,60000,59999,60000,6000,59999,59999,60001,60000,60000,60000,59999,60000,60000,59999,59999,60000,60000,60000,60000,60000,59999,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,60000,5999,5999,5999,5999
1489165473415,60000,59999,60000,59999,60002,59999,59999,60000,59999,59999,60000,60000,60000,59999,5999,59999,59999,60000,60000,60000,60000,60000,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,59999,60000,59999,59999,59999,59999,60000,59999,6000,5999,5999,6000
1489165473609,59997,59999,59998,59999,59998,59999,59999,59999,59999,59999,59999,59997,59999,59998,6000,60000,59999,59999,60000,60000,60000,59999,60001,59999,59999,59999,59999,59998,59999,59999,59999,60000,60000,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165473809,60001,59999,59998,59999,59999,60000,59999,59999,59999,59999,59999,60000,59999,59999,6000,59999,59999,60001,60000,60000,60000,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165474010,59999,59998,59999,59999,60001,60000,60000,59999,59999,59999,59999,60000,59999,59999,6000,59999,59999,59997,59998,59999,59999,59999,59998,59999,59999,59999,59999,59998,59998,59998,59998,59998,59999,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165474210,59997,59999,59998,59999,59998,60000,59999,59999,60000,59999,59999,59998,59999,59999,5999,60001,59999,60001,60001,60002,60002,60000,60003,60000,60000,60000,60000,60002,60001,60001,60001,60000,60000,60003,59999,59999,59999,60000,59999,59999,59999,59999,59999,6000,5999,5999,5999
1489165474410,60001,60001,60002,59999,60002,60001,60001,60000,60000,60000,60001,60002,60000,60001,6000,60000,60000,59999,59998,59999,59999,60000,60000,59999,59999,59999,59999,60000,59999,59999,59999,60000,59999,59998,59999,59999,59999,60000,59999,60000,59999,59999,59999,6000,5999,5999,5999
1489165474609,59997,59998,59997,59999,59998,59998,59998,59999,59999,59999,59999,59997,59999,59999,5999,60000,59999,59998,60000,60000,60000,60000,60000,59999,59999,59999,59999,59998,60000,60000,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165474810,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,60002,59999,59999,5999,60000,59999,59999,59999,59998,59998,60000,59999,60000,60000,60000,59999,59997,59999,59999,60000,59999,59999,59998,59998,59999,60000,59999,59999,59998,59998,59998,59999,5999,5999,5999,5999
1489165475010,60000,60000,60001,59999,60002,60000,60000,60000,60000,60000,60000,60002,60000,60000,5999,60000,60000,60000,59999,60000,60000,60000,60000,59999,60000,60000,59999,60001,59999,59999,60001,59999,60000,60000,60001,59999,60000,60000,60000,59999,60000,60000,59999,6000,5999,5999,6000
1489165475210,59999,59999,59998,59999,60000,60000,59999,59999,59999,59999,60001,59999,59999,59999,5999,59999,59999,59999,60000,59999,59999,60000,60000,60000,60000,60000,59999,59999,60000,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165475411,60001,59999,59999,59999,60000,60000,59999,59999,60000,59999,59999,59999,59999,60000,5999,59999,59999,59998,60000,60000,60000,60000,59999,59999,59999,59999,59999,59998,59999,59999,59999,59999,59999,59997,60000,59999,59999,59999,60000,60000,59999,60000,59999,6000,5999,5999,5999
1489165475617,60000,60000,59999,60000,59999,60000,59999,60000,60000,60000,60000,60000,60000,60000,5999,60000,59999,60000,60000,59999,59999,60000,60000,60000,60000,60000,59999,60001,60000,60000,60000,59999,59999,60002,59999,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165475811,59999,59999,59999,59999,59999,59999,59999,59999,60000,59999,60000,59999,59999,59999,5999,59999,60000,59998,59999,59998,59998,60000,59999,59999,59999,59999,59999,59998,59998,59998,59999,59998,59999,59997,59999,59999,59999,59999,59999,59998,59999,59999,60000,5999,5999,5999,5999
1489165476011,60001,60000,60000,59999,60000,60000,59999,60000,60000,60000,60000,60001,60000,60000,6000,60000,60000,60002,60000,60000,60000,60000,59999,60000,60000,60000,59999,60001,60000,60000,60000,59999,60000,60001,59999,59999,59999,59999,59999,60000,60000,60000,59999,6000,5999,6000,6000
1489165476211,60000,60000,60000,59999,60000,59998,59999,59999,59999,59999,59998,59998,59999,60000,5999,59999,59999,60000,59999,59999,59999,60000,59999,60000,59999,59999,60000,59999,59999,59999,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165476415,59998,59999,59999,59999,59998,59998,60000,59999,59999,59999,59999,59996,59999,59999,5999,59999,60000,59999,59999,59999,59999,60000,59999,59998,59999,59999,59999,59997,59999,59999,59998,59999,59999,59997,59998,59999,59999,59999,59999,59999,59999,59999,59999,6000,5999,5999,5999
1489165476611,59999,60000,60000,60000,59999,59999,59999,59999,59999,59999,59998,59999,59999,59999,5999,60000,59999,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,59999,60000,60000,60000,59999,60000,60002,60000,59999,60000,59999,60000,59999,59999,59999,60000,5999,5999,5999,5999
1489165476812,59999,59998,59998,59999,60000,59999,59999,59999,59999,59999,59998,59999,59999,60000,5999,59999,60000,60001,60000,60000,60000,60000,60000,59999,59999,59999,60000,60000,59999,59999,60000,59999,59999,59999,60000,59999,59999,60000,60000,59999,59999,59999,60000,5999,5999,5999,6000
1489165477011,59998,59998,59998,59999,59999,59999,60000,59999,59999,59999,59999,59998,59999,59998,5999,59999,60000,60001,59999,60001,60001,60000,59999,59999,59999,59999,59999,60000,59999,59999,60000,59999,59999,60000,59999,59999,59999,59999,59999,60000,60000,60000,60000,6000,5999,5999,6000
1489165477211,60000,60000,60000,59999,60000,60000,59999,59999,59999,60000,60000,60000,60000,60000,5999,60000,59999,60000,60000,60000,60000,60000,60000,59999,59999,59999,60000,60001,60000,60000,60001,59999,59999,60000,60000,59999,60000,59999,59999,60000,60000,60000,60000,6000,5999,5999,5999
1489165477412,59997,59998,59998,60000,59997,59999,59999,59999,59999,59999,59998,59997,59999,59999,6000,59999,59999,59998,60000,60000,60000,60000,59999,60000,59999,59999,60000,59999,59999,59999,60000,59999,59999,59998,60000,59999,60000,60000,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165477612,60000,60000,60000,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,60000,5999,60000,59999,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,59998,60000,60000,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165477812,60000,60000,59999,59999,60001,59999,59999,59999,59999,59999,60000,60000,59999,59999,5999,59999,59999,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,60001,60000,60000,59999,59999,60000,60000,59999,59999,59999,60000,59999,59999,59999,59999,60000,6000,5999,5999,6000
1489165478012,60000,59999,59999,60000,59999,59999,60000,59999,60000,59999,60000,59998,59999,59999,5999,59999,59999,60000,60000,60000,60000,60000,60000,60000,59999,59999,60000,59999,59999,59999,59999,60000,59999,60000,59998,60000,59999,59999,60000,59998,59998,59999,59999,5999,5999,5999,5999
1489165478212,59998,59998,59998,59999,60000,59999,59999,59999,60000,59999,59999,59998,59999,59999,5999,60000,59999,59999,60000,59999,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,60000,60000,59999,60000,60000,60000,60000,6000,5999,5999,5999
1489165478413,59999,59999,59998,59999,59998,60000,59999,59999,59999,60000,60000,59999,59999,60000,6000,60000,59999,60000,59999,59999,59999,60000,59999,59999,60000,60000,59999,59999,60000,60000,60000,59999,59999,59999,59998,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165478613,59999,59999,59999,59999,59999,59999,59999,59999,60000,60000,59999,59998,59999,59999,6000,59999,60000,59996,59998,59998,59998,60000,59998,59999,59999,59999,59999,59998,59998,59998,60000,59998,59999,59998,59999,59999,59999,60000,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165478813,60000,60000,60000,59999,60000,60001,59999,59999,59999,59999,60001,60002,60000,60000,5999,59999,59999,60000,60000,60000,60000,60001,60000,60000,59999,59999,60000,60002,59999,59999,60000,59999,59999,60000,60000,59999,60000,59999,60000,60000,60000,60000,60000,5999,5999,5999,6000
1489165479013,60001,59999,59999,60000,60001,59999,59999,59999,60000,59999,60000,60002,59999,60000,5999,60000,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,59998,59999,59999,60000,59999,60000,59999,59998,59999,59999,59999,59999,59998,59998,59998,59999,5999,6000,5999,5999
1489165479213,59998,59998,59998,59999,59998,60000,59999,59999,59999,59999,60000,59997,59999,60000,5999,59999,59999,60000,60000,59999,59999,60001,59999,60000,59999,59999,59999,59999,59999,59999,59999,59999,59999,59998,59998,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165479413,60001,60000,59999,60000,59999,60000,60000,60000,59999,60000,60000,60001,60000,60000,6000,59999,60000,60001,60000,60000,60000,60000,60000,60000,59999,59999,60000,60001,60000,60000,60001,59999,59999,60001,60000,60000,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,6000
1489165479614,60000,59999,60000,59999,60000,60000,59999,59999,60000,59999,59997,60000,59999,60000,5999,59999,59999,59999,60000,60000,60000,60000,59999,59999,59999,59999,59999,59999,60000,60000,59999,59999,59999,59998,59999,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165479814,59998,59999,59999,60000,59998,59998,60000,60000,60000,60000,59999,59999,59999,59999,6000,59999,59999,60000,60000,59999,59999,60000,60000,60000,59999,59999,60000,60000,60000,60000,60000,59999,59999,60000,60000,60000,60000,59999,59999,60000,60000,60001,59999,6000,5999,6000,6000
1489165480014,60000,59999,59999,59999,60001,59999,60000,59999,59999,59999,60001,60000,59999,60000,6000,59999,60000,59997,59999,59999,59999,60000,60000,59999,59999,59999,59999,60001,59999,59999,60000,59999,59999,60000,59998,60000,60000,59999,60000,59999,59999,59999,59999,5999,5999,5999,5999
1489165480214,59999,59999,59998,59999,59998,59999,60000,60000,60000,60000,59999,59998,59999,59999,5999,59999,60000,59999,60000,60000,60000,60000,59999,60000,59999,59999,60000,59998,60000,60000,59999,59999,59999,59998,59999,60000,59999,59999,59999,60000,59999,59999,59999,5999,5999,6000,5999
1489165480413,60001,60001,60001,60000,59999,60001,60000,60000,59999,60000,60001,60001,59999,59999,6000,59999,60000,59997,59999,59999,59999,60000,59999,59999,60000,60000,60000,59998,59999,59999,60000,59999,59999,60000,60000,59999,59999,60000,59999,60000,60000,60000,60000,5999,5999,5999,5999
1489165480614,60000,60000,60000,59999,60001,59999,60000,59999,60000,59999,60001,60000,59999,60000,5999,59999,60000,59999,60000,59999,59999,60000,60000,59999,59999,59999,59999,60000,60000,60000,59998,59999,59999,60000,59998,59999,59999,59999,59999,59999,59999,59999,59999,5999,5999,5999,5999
1489165480816,59999,59998,59999,60000,59999,60000,59999,59999,60000,59999,59998,60000,59999,60000,6000,59999,59999,60000,60000,60000,60000,60000,60000,59999,59999,59999,59999,60001,60000,60000,60001,59999,59999,60001,59999,59999,60000,59999,60000,60000,59999,59999,60000,6000,5999,5999,6000
1489165481014,60000,59999,59999,59999,60000,59999,59999,59999,59999,60000,59999,59998,59999,60000,5999,60000,59999,59999,60001,60000,60000,59999,59999,60000,60000,60000,59999,59999,59999,59999,60000,59999,59999,59999,59999,59999,59999,60000,60000,60000,60000,60000,60000,6000,5999,5999,5999
1489165481214,59998,59998,59998,60000,59998,59998,60000,60001,60000,60000,59998,59998,59999,59998,6000,59999,59999,59999,59999,60000,60000,60000,60000,60000,60000,60000,59999,60000,60000,60000,59999,59999,59999,60001,60000,60000,60000,59999,60000,60000,60000,60000,60000,6000,6000,6000,5999
1489165481415,60001,60000,60001,59999,59999,60000,59999,59999,60000,60000,59999,59999,60000,60000,5999,60000,59999,59998,59999,59999,59999,59999,60000,59999,60000,60000,60000,59998,60000,60000,59999,59999,59999,59998,59999,60000,60000,59999,60000,59999,59999,59999,59999,5999,5999,5999,6000
1489165481615,60002,60001,60000,59999,60001,60001,60000,60000,60000,60000,60000,60002,60000,60001,5999,59999,59999,60002,60000,60000,60000,60000,60000,59999,59999,59999,60000,60002,59999,59999,60000,59999,59999,60002,60001,59999,60000,60000,60000,60001,60001,60001,59999,6000,5999,6000,6000
1489165481815,60000,59999,60000,59999,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,6000,59999,59999,59998,60000,60000,60000,59999,60001,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59999,60000,60000,59999,59999,60000,59999,59999,59999,59999,5999,6000,5999,5999
1489165482015,59998,59997,59997,59999,59997,59998,59999,59999,59999,59999,60000,59996,59998,59998,5999,59999,59999,60001,60001,60000,60000,59999,60001,59999,59999,59999,59999,59999,59999,59999,60000,59999,59999,59998,60000,59999,60000,60000,60000,60000,60000,60000,59999,6000,6000,6000,6000
1489165482216,60000,60000,59999,59999,59998,60000,60000,60000,59999,60000,59997,60000,59999,59999,6000,60000,59999,60002,60001,60001,60001,59999,60000,60000,60000,60000,59999,60002,60000,60000,60000,60001,60000,60001,59999,59999,59999,60000,60000,60000,60000,60000,59999,6000,5999,5999,6000
1489165482416,60000,59999,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,59999,60000,6000,60000,60000,59999,60001,60001,60001,59999,60000,59999,60000,60000,60000,60000,59999,59999,59998,59999,60000,59998,59999,60000,60000,60000,59999,59999,59999,59999,60000,5999,5999,6000,5999
1489165482616,60001,59999,60000,60000,59999,60001,60000,60000,60000,60000,60000,60001,60000,60000,6000,60000,60000,60001,60000,60000,60000,60000,60000,60000,60000,60000,59999,60001,60000,60000,60001,59999,60000,60000,59999,60000,60000,60000,60000,60000,60000,60000,59999,6000,5999,6000,5999
1489165482816,60000,59999,59999,59999,60000,59999,59999,59999,59999,59999,59998,60000,59999,59999,6000,60000,59999,59998,60001,60000,60000,59999,60001,59999,60000,60000,59999,59999,59999,59999,60000,59999,60000,59999,60000,60000,60000,60000,60000,60000,60000,60000,60000,6000,5999,6000,5999
1489165483016,59996,59998,59997,60000,59997,59999,59998,60000,60000,59999,59998,59997,59999,59999,6000,59999,60000,59999,60000,60000,60000,59999,60000,60000,60000,60000,60000,59999,59999,59999,59999,59999,60000,59998,59998,60000,60000,59999,60000,59999,59999,59999,59999,5999,5999,6000,6000
