165,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
346,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
548,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
744,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
959,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
1142,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
1334,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
1548,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
1749,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
1957,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
2148,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
2337,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
2534,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
2739,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
2940,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
3143,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
3331,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
3532,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
3734,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
3943,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
4132,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
4333,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
4532,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
4740,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
4935,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
5144,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
5349,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
5534,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
5732,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
5943,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
6138,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
6344,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
6533,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
6741,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
6932,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
7136,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
7338,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
7547,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
7733,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
7932,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
8139,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
8337,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
8531,6030,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
8750,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
8949,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
9142,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
9335,6029,5440,6581,6588,6476,5440,5440,5440,5440,5442,5442,5442,0
9545,6029,5440,6511,6600,6492,5440,5440,5440,5440,5442,5442,5442,0
9757,6029,5440,6271,6429,6296,5440,5440,5440,5440,5442,5442,5442,0
9949,6029,5440,6031,6189,6056,5440,5440,5440,5440,5442,5442,5442,0
10139,6029,5440,6001,6001,6001,5440,5440,5440,5440,5442,5442,5442,0
10341,6029,5440,6002,6002,6002,5440,5440,5440,5440,5442,5442,5442,0
10686,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
10764,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
10931,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
11134,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
11332,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
11540,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
11740,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
11935,6030,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
12244,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
12385,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
12543,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
12739,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
12945,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
13132,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
13348,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
13588,6029,5440,6003,6003,6003,5440,5440,5440,5440,5442,5442,5442,0
13910,6030,5465,6004,6004,6004,5465,5465,5465,5465,5442,5442,5442,0
13940,6030,5706,6006,6006,6006,5706,5706,5706,5706,5442,5442,5442,0
