1487300548845,0.001,0.001,0.001
1487300549045,0.001,0.001,0.001
1487300549245,0.001,0.001,0.001
1487300549445,0.001,0.001,0.001
1487300549645,0.001,0.001,0.001
1487300549845,0.001,0.001,0.001
1487300550045,0.001,0.001,0.001
1487300550245,0.001,0.001,0.001
1487300550445,0.001,0.001,0.001
1487300550645,0.001,0.001,0.001
1487300550845,0.001,0.001,0.001
1487300551045,0.001,0.001,0.001
1487300551245,0.001,0.001,0.001
1487300551445,0.001,0.001,0.001
1487300551645,0.001,0.001,0.001
1487300551845,0.001,0.001,0.001
1487300552045,0.001,0.001,0.001
1487300552245,0.001,0.001,0.001
1487300552445,0.001,0.001,0.001
1487300552645,0.001,0.001,0.001
1487300552845,0.001,0.001,0.001
1487300553045,0.001,0.001,0.001
1487300553245,0.001,0.001,0.001
1487300553445,0.001,0.001,0.001
1487300553645,0.001,0.001,0.001
1487300553845,0.001,0.001,0.001
1487300554045,0.001,0.001,0.001
1487300554245,0.001,0.001,0.001
1487300554446,0.001,0.001,0.001
1487300554645,0.001,0.001,0.001
1487300554845,0.001,0.001,0.001
1487300555046,0.001,0.001,0.001
1487300555245,0.001,0.001,0.001
1487300555445,0.001,0.001,0.001
1487300555645,0.001,0.001,0.001
1487300555845,0.001,0.001,0.001
1487300556045,0.001,0.001,0.001
1487300556245,0.001,0.001,0.001
1487300556446,0.001,0.001,0.001
1487300556645,0.001,0.001,0.001
1487300556845,0.001,0.001,0.001
1487300557045,0.001,0.001,0.001
1487300557245,0.001,0.001,0.001
1487300557446,0.001,0.001,0.001
1487300557645,0.001,0.001,0.001
1487300557845,0.001,0.001,0.001
1487300558045,0.001,0.001,0.001
1487300558246,0.001,0.001,0.001
1487300558445,0.001,0.001,0.001
1487300558646,0.001,0.001,0.001
1487300558846,0.001,0.001,0.001
1487300559045,0.001,0.001,0.001
1487300559245,0.001,0.001,0.001
1487300559445,0.001,0.001,0.001
1487300559645,0.001,0.001,0.001
1487300559846,0.001,0.001,0.001
1487300560045,0.001,0.001,0.001
1487300560245,0.001,0.001,0.001
1487300560445,0.001,0.001,0.001
1487300560645,0.001,0.001,0.001
1487300560845,0.001,0.001,0.001
1487300561046,0.001,0.001,0.001
1487300561245,0.001,0.001,0.001
1487300561446,0.001,0.001,0.001
1487300561645,0.001,0.001,0.001
1487300561845,0.001,0.001,0.001
1487300562045,0.001,0.001,0.001
1487300562245,0.001,0.001,0.001
1487300562446,0.001,0.001,0.001
1487300562645,0.001,0.001,0.001
1487300562846,0.001,0.001,0.001
1487300563045,0.001,0.001,0.001
1487300563246,0.001,0.001,0.001
1487300563446,0.001,0.001,0.001
1487300563645,0.001,0.001,0.001
1487300563845,0.001,0.001,0.001
1487300564045,0.001,0.001,0.001
1487300564246,0.001,0.001,0.001
1487300564446,0.001,0.001,0.001
1487300564646,0.001,0.001,0.001
1487300564845,0.001,0.001,0.001
1487300565045,0.001,0.001,0.001
1487300565245,0.001,0.001,0.001
1487300565446,0.001,0.001,0.001
1487300565646,0.001,0.001,0.001
1487300565845,0.001,0.001,0.001
1487300566046,0.001,0.001,0.001
1487300566245,0.001,0.001,0.001
1487300566446,0.001,0.001,0.001
1487300566645,0.001,0.001,0.001
1487300566846,0.001,0.001,0.001
1487300567045,0.001,0.001,0.001
1487300567246,0.001,0.001,0.001
1487300567445,0.001,0.001,0.001
1487300567645,0.001,0.001,0.001
1487300567846,0.001,0.001,0.001
1487300568046,0.001,0.001,0.001
1487300568246,0.001,0.001,0.001
1487300568445,0.001,0.001,0.001
1487300568646,0.001,0.001,0.001
1487300568845,0.001,0.001,0.001
1487300569046,0.001,0.001,0.001
1487300569246,0.001,0.001,0.001
1487300569446,0.001,0.001,0.001
1487300569646,0.001,0.001,0.001
1487300569845,0.001,0.001,0.001
1487300570045,0.001,0.001,0.001
1487300570245,0.001,0.001,0.001
1487300570446,0.001,0.001,0.001
1487300570646,0.001,0.001,0.001
1487300570846,0.001,0.001,0.001
1487300571045,0.001,0.001,0.001
1487300571246,0.001,0.001,0.001
1487300571446,0.001,0.001,0.001
1487300571645,0.001,0.001,0.001
1487300571846,0.001,0.001,0.001
1487300572045,0.001,0.001,0.001
1487300572246,0.001,0.001,0.001
1487300572445,0.001,0.001,0.001
1487300572646,0.001,0.001,0.001
1487300572845,0.001,0.001,0.001
1487300573046,0.001,0.001,0.001
1487300573246,0.001,0.001,0.001
1487300573446,0.001,0.001,0.001
1487300573646,0.001,0.001,0.001
1487300573846,0.001,0.001,0.001
1487300574046,0.001,0.001,0.001
1487300574246,0.001,0.001,0.001
1487300574445,0.001,0.001,0.001
1487300574646,0.001,0.001,0.001
1487300574846,0.001,0.001,0.001
1487300575046,0.001,0.001,0.001
1487300575246,0.001,0.001,0.001
1487300575446,0.001,0.001,0.001
1487300575646,0.001,0.001,0.001
1487300575846,0.001,0.001,0.001
1487300576046,0.001,0.001,0.001
1487300576246,0.001,0.001,0.001
1487300576446,0.001,0.001,0.001
1487300576646,0.001,0.001,0.001
1487300576846,0.001,0.001,0.001
1487300577046,0.001,0.001,0.001
1487300577246,0.001,0.001,0.001
1487300577446,0.001,0.001,0.001
1487300577645,0.001,0.001,0.001
1487300577846,0.001,0.001,0.001
1487300578046,0.001,0.001,0.001
1487300578246,0.001,0.001,0.001
1487300578446,0.001,0.001,0.001
1487300578646,0.001,0.001,0.001
1487300578846,0.001,0.001,0.001
1487300579046,0.001,0.001,0.001
1487300579245,0.001,0.001,0.001
1487300579446,0.001,0.001,0.001
1487300579645,0.001,0.001,0.001
1487300579846,0.001,0.001,0.001
1487300580046,0.001,0.001,0.001
1487300580246,0.001,0.001,0.001
1487300580446,0.001,0.001,0.001
1487300580646,0.001,0.001,0.001
1487300580846,0.001,0.001,0.001
1487300581046,0.001,0.001,0.001
1487300581246,0.001,0.001,0.001
1487300581446,0.001,0.001,0.001
1487300581646,0.001,0.001,0.001
1487300581847,0.001,0.001,0.001
1487300582046,0.001,0.001,0.001
1487300582246,0.001,0.001,0.001
1487300582446,0.001,0.001,0.001
1487300582646,0.001,0.001,0.001
1487300582846,0.001,0.001,0.001
1487300583046,0.001,0.001,0.001
1487300583246,0.001,0.001,0.001
1487300583446,0.001,0.001,0.001
1487300583646,0.001,0.001,0.001
1487300583847,0.001,0.001,0.001
1487300584046,0.001,0.001,0.001
1487300584246,0.001,0.001,0.001
1487300584446,0.001,0.001,0.001
1487300584646,0.001,0.001,0.001
1487300584846,0.001,0.001,0.001
1487300585046,0.001,0.001,0.001
1487300585246,0.001,0.001,0.001
1487300585446,0.001,0.001,0.001
1487300585646,0.001,0.001,0.001
1487300585846,0.001,0.001,0.001
1487300586046,0.001,0.001,0.001
1487300586246,0.001,0.001,0.001
1487300586447,0.001,0.001,0.001
1487300586646,0.001,0.001,0.001
1487300586846,0.001,0.001,0.001
1487300587047,0.001,0.001,0.001
1487300587246,0.001,0.001,0.001
1487300587447,0.001,0.001,0.001
1487300587646,0.001,0.001,0.001
1487300587847,0.001,0.001,0.001
1487300588046,0.001,0.001,0.001
1487300588246,0.001,0.001,0.001
1487300588446,0.001,0.001,0.001
1487300588647,0.001,0.001,0.001
1487300588846,0.001,0.001,0.001
1487300589046,0.001,0.001,0.001
1487300589246,0.001,0.001,0.001
1487300589446,0.001,0.001,0.001
1487300589646,0.001,0.001,0.001
1487300589846,0.001,0.001,0.001
1487300590047,0.001,0.001,0.001
1487300590246,0.001,0.001,0.001
1487300590447,0.001,0.001,0.001
1487300590646,0.001,0.001,0.001
1487300590847,0.001,0.001,0.001
1487300591046,0.001,0.001,0.001
1487300591246,0.001,0.001,0.001
1487300591446,0.001,0.001,0.001
1487300591646,0.001,0.001,0.001
1487300591846,0.001,0.001,0.001
1487300592047,0.001,0.001,0.001
1487300592246,0.001,0.001,0.001
1487300592447,0.001,0.001,0.001
1487300592646,0.001,0.001,0.001
1487300592847,0.001,0.001,0.001
1487300593047,0.001,0.001,0.001
1487300593247,0.001,0.001,0.001
1487300593446,0.001,0.001,0.001
1487300593647,0.001,0.001,0.001
1487300593847,0.001,0.001,0.001
1487300594046,0.001,0.001,0.001
1487300594247,0.001,0.001,0.001
1487300594447,0.001,0.001,0.001
1487300594647,0.001,0.001,0.001
1487300594846,0.001,0.001,0.001
1487300595047,0.001,0.001,0.001
1487300595246,0.001,0.001,0.001
1487300595446,0.001,0.001,0.001
1487300595647,0.001,0.001,0.001
1487300595846,0.001,0.001,0.001
1487300596046,0.001,0.001,0.001
1487300596246,0.001,0.001,0.001
1487300596446,0.001,0.001,0.001
1487300596647,0.001,0.001,0.001
1487300596847,0.001,0.001,0.001
1487300597047,0.001,0.001,0.001
1487300597247,0.001,0.001,0.001
1487300597446,0.001,0.001,0.001
1487300597646,0.001,0.001,0.001
1487300597847,0.001,0.001,0.001
1487300598046,0.001,0.001,0.001
1487300598246,0.001,0.001,0.001
1487300598447,0.001,0.001,0.001
1487300598646,0.001,0.001,0.001
1487300598847,0.001,0.001,0.001
1487300599046,0.001,0.001,0.001
1487300599247,0.001,0.001,0.001
1487300599447,0.001,0.001,0.001
1487300599647,0.001,0.001,0.001
1487300599847,0.001,0.001,0.001
1487300600047,0.001,0.001,0.001
1487300600246,0.001,0.001,0.001
1487300600446,0.001,0.001,0.001
1487300600647,0.001,0.001,0.001
1487300600847,0.001,0.001,0.001
1487300601047,0.001,0.001,0.001
1487300601247,0.001,0.001,0.001
1487300601447,0.001,0.001,0.001
1487300601646,0.001,0.001,0.001
1487300601847,0.001,0.001,0.001
1487300602047,0.001,0.001,0.001
1487300602247,0.001,0.001,0.001
1487300602447,0.001,0.001,0.001
1487300602647,0.001,0.001,0.001
1487300602847,0.001,0.001,0.001
1487300603047,0.001,0.001,0.001
1487300603247,0.001,0.001,0.001
1487300603447,0.001,0.001,0.001
1487300603646,0.001,0.001,0.001
1487300603847,0.001,0.001,0.001
1487300604047,0.001,0.001,0.001
1487300604247,0.001,0.001,0.001
1487300604446,0.001,0.001,0.001
1487300604647,0.001,0.001,0.001
1487300604846,0.001,0.001,0.001
1487300605047,0.001,0.001,0.001
1487300605247,0.001,0.001,0.001
1487300605447,0.001,0.001,0.001
1487300605647,0.001,0.001,0.001
1487300605847,0.001,0.001,0.001
1487300606047,0.001,0.001,0.001
1487300606247,0.001,0.001,0.001
1487300606446,0.001,0.001,0.001
1487300606647,0.001,0.001,0.001
1487300606847,0.001,0.001,0.001
1487300607047,0.001,0.001,0.001
1487300607247,0.001,0.001,0.001
1487300607447,0.001,0.001,0.001
1487300607647,0.001,0.001,0.001
1487300607847,0.001,0.001,0.001
1487300608047,0.001,0.001,0.001
1487300608247,0.001,0.001,0.001
1487300608447,0.001,0.001,0.001
1487300608647,0.001,0.001,0.001
1487300608847,0.001,0.001,0.001
1487300609046,0.001,0.001,0.001
1487300609247,0.001,0.001,0.001
1487300609447,0.001,0.001,0.001
1487300609647,0.001,0.001,0.001
1487300609847,0.001,0.001,0.001
1487300610047,0.001,0.001,0.001
1487300610247,0.001,0.001,0.001
1487300610447,0.001,0.001,0.001
1487300610647,0.001,0.001,0.001
1487300610847,0.001,0.001,0.001
1487300611047,0.001,0.001,0.001
1487300611247,0.001,0.001,0.001
1487300611447,0.001,0.001,0.001
1487300611647,0.001,0.001,0.001
1487300611847,0.001,0.001,0.001
1487300612047,0.001,0.001,0.001
1487300612247,0.001,0.001,0.001
1487300612447,0.001,0.001,0.001
1487300612647,0.001,0.001,0.001
1487300612848,0.001,0.001,0.001
1487300613047,0.001,0.001,0.001
1487300613247,0.001,0.001,0.001
1487300613447,0.001,0.001,0.001
1487300613647,0.001,0.001,0.001
1487300613847,0.001,0.001,0.001
1487300614047,0.001,0.001,0.001
1487300614247,0.001,0.001,0.001
1487300614447,0.001,0.001,0.001
1487300614647,0.001,0.001,0.001
1487300614848,0.001,0.001,0.001
1487300615047,0.001,0.001,0.001
1487300615247,0.001,0.001,0.001
1487300615447,0.001,0.001,0.001
1487300615647,0.001,0.001,0.001
1487300615847,0.001,0.001,0.001
1487300616047,0.001,0.001,0.001
1487300616247,0.001,0.001,0.001
1487300616447,0.001,0.001,0.001
1487300616647,0.001,0.001,0.001
1487300616847,0.001,0.001,0.001
1487300617047,0.001,0.001,0.001
1487300617248,0.001,0.001,0.001
1487300617447,0.001,0.001,0.001
1487300617647,0.001,0.001,0.001
1487300617848,0.001,0.001,0.001
1487300618048,0.001,0.001,0.001
1487300618247,0.001,0.001,0.001
1487300618448,0.001,0.001,0.001
1487300618647,0.001,0.001,0.001
1487300618847,0.001,0.001,0.001
1487300619047,0.001,0.001,0.001
1487300619247,0.001,0.001,0.001
1487300619447,0.001,0.001,0.001
1487300619647,0.001,0.001,0.001
1487300619848,0.001,0.001,0.001
1487300620047,0.001,0.001,0.001
1487300620247,0.001,0.001,0.001
1487300620447,0.001,0.001,0.001
1487300620647,0.001,0.001,0.001
1487300620847,0.001,0.001,0.001
1487300621048,0.001,0.001,0.001
1487300621247,0.001,0.001,0.001
1487300621447,0.001,0.001,0.001
1487300621648,0.001,0.001,0.001
1487300621848,0.001,0.001,0.001
1487300622048,0.001,0.001,0.001
1487300622248,0.001,0.001,0.001
1487300622448,0.001,0.001,0.001
1487300622647,0.001,0.001,0.001
1487300622847,0.001,0.001,0.001
1487300623047,0.001,0.001,0.001
1487300623248,0.001,0.001,0.001
1487300623447,0.001,0.001,0.001
1487300623648,0.001,0.001,0.001
1487300623847,0.001,0.001,0.001
1487300624047,0.001,0.001,0.001
1487300624247,0.001,0.001,0.001
1487300624447,0.001,0.001,0.001
1487300624647,0.001,0.001,0.001
1487300624847,0.001,0.001,0.001
1487300625048,0.001,0.001,0.001
1487300625247,0.001,0.001,0.001
1487300625448,0.001,0.001,0.001
1487300625647,0.001,0.001,0.001
1487300625848,0.001,0.001,0.001
1487300626047,0.001,0.001,0.001
1487300626248,0.001,0.001,0.001
1487300626447,0,0.001,0.001
1487300626647,0.001,0.001,0.001
1487300626847,0.001,0.001,0.001
1487300627048,0,0.001,0.001
1487300627247,0,0.001,0.001
1487300627448,0,0.001,0.001
1487300627647,0,0.001,0.001
1487300627847,0,0.001,0.001
1487300628048,0,0.001,0.001
1487300628247,0,0.001,0.001
1487300628447,0,0.001,0.001
1487300628648,0,0.001,0.001
1487300628848,0,0.001,0.001
1487300629047,0,0.001,0.001
1487300629248,0,0.001,0.001
1487300629448,0,0.001,0.001
1487300629648,0,0.001,0.001
1487300629848,0,0.001,0.001
1487300630048,0,0.001,0.001
1487300630247,0,0.001,0.001
1487300630447,0,0.001,0.001
1487300630648,0,0.001,0.001
1487300630848,0,0.001,0.001
1487300631047,0,0.001,0.001
1487300631247,0,0.001,0.001
1487300631448,0,0.001,0.001
1487300631648,0,0.001,0.001
1487300631848,0,0.001,0.001
1487300632047,0,0.001,0.001
1487300632247,0,0.001,0.001
1487300632448,0,0.001,0.001
1487300632648,0,0.001,0.001
1487300632847,0,0.001,0.001
1487300633048,0,0.001,0.001
1487300633247,0,0.001,0.001
1487300633448,0,0.001,0.001
1487300633648,0,0.001,0.001
1487300633848,0,0.001,0.001
1487300634048,0,0.001,0.001
1487300634248,0,0.001,0.001
1487300634448,0,0.001,0.001
1487300634648,0,0.001,0.001
1487300634848,0,0.001,0.001
1487300635048,0,0.001,0.001
1487300635248,0,0.001,0.001
1487300635448,0,0.001,0.001
1487300635648,0,0.001,0.001
1487300635848,0,0.001,0.001
1487300636048,0,0.001,0.001
1487300636248,0,0.001,0.001
1487300636448,0,0.001,0.001
1487300636648,0,0.001,0.001
1487300636848,0,0.001,0.001
1487300637048,0,0.001,0.001
1487300637248,0,0.001,0.001
1487300637448,0,0.001,0.001
1487300637648,0,0.001,0.001
1487300637848,0,0.001,0.001
1487300638048,0,0.001,0.001
1487300638248,0,0.001,0.001
1487300638447,0,0.001,0.001
1487300638648,0,0.001,0.001
1487300638848,0,0.001,0.001
1487300639047,0,0.001,0.001
1487300639248,0,0.001,0.001
1487300639448,0,0.001,0.001
1487300639648,0,0.001,0.001
1487300639848,0,0.001,0.001
1487300640048,0,0.001,0.001
1487300640248,0,0.001,0.001
1487300640448,0,0.001,0.001
1487300640648,0,0.001,0.001
1487300640848,0,0.001,0.001
1487300641048,0,0.001,0.001
1487300641248,0,0.001,0.001
1487300641448,0,0.001,0.001
1487300641648,0,0.001,0.001
1487300641848,0,0.001,0.001
1487300642048,0,0.001,0.001
1487300642248,0,0.001,0.001
1487300642448,0,0.001,0.001
1487300642648,0,0.001,0.001
1487300642848,0,0.001,0.001
1487300643048,0,0.001,0.001
1487300643248,0,0.001,0.001
1487300643448,0,0.001,0.001
1487300643648,0,0.001,0.001
1487300643848,0,0.001,0.001
1487300644048,0,0.001,0.001
1487300644248,0,0.001,0.001
1487300644448,0,0.001,0.001
1487300644648,0,0.001,0.001
1487300644848,0,0.001,0.001
1487300645049,0,0.001,0.001
1487300645248,0,0.001,0.001
1487300645449,0,0.001,0.001
1487300645648,0,0.001,0.001
1487300645848,0,0.001,0.001
1487300646048,0,0.001,0.001
1487300646248,0,0.001,0.001
1487300646448,0,0.001,0.001
1487300646648,0,0.001,0.001
1487300646848,0,0.001,0.001
1487300647048,0,0.001,0.001
1487300647248,0,0.001,0.001
1487300647448,0,0.001,0.001
1487300647648,0,0.001,0.001
1487300647848,0,0.001,0.001
1487300648049,0,0.001,0.001
1487300648248,0,0.001,0.001
1487300648448,0,0.001,0.001
1487300648649,0,0.001,0.001
1487300648849,0,0.001,0.001
1487300649048,0,0.001,0.001
1487300649248,0,0.001,0.001
1487300649448,0,0.001,0.001
1487300649649,0,0.001,0.001
1487300649848,0,0.001,0.001
1487300650049,0,0.001,0.001
1487300650248,0,0.001,0.001
1487300650448,0,0.001,0.001
1487300650648,0,0.001,0.001
1487300650848,0,0.001,0.001
1487300651049,0,0.001,0.001
1487300651248,0,0.001,0.001
1487300651448,0,0.001,0.001
1487300651648,0,0.001,0.001
1487300651849,0,0.001,0.001
1487300652048,0,0.001,0.001
1487300652248,0,0.001,0.001
1487300652448,0,0.001,0.001
1487300652648,0,0.001,0.001
1487300652849,0,0.001,0.001
1487300653048,0,0.001,0.001
1487300653248,0,0.001,0.001
1487300653448,0,0.001,0.001
1487300653648,0,0.001,0.001
1487300653848,0,0.001,0.001
1487300654049,0,0.001,0.001
1487300654249,0,0.001,0.001
1487300654449,0,0.001,0.001
1487300654649,0,0.001,0.001
1487300654848,0,0.001,0.001
1487300655049,0,0.001,0.001
1487300655248,0,0.001,0.001
1487300655449,0,0.001,0.001
1487300655649,0,0.001,0.001
1487300655849,0,0.001,0.001
1487300656049,0,0.001,0.001
1487300656249,0,0.001,0.001
1487300656448,0,0.001,0.001
1487300656649,0,0.001,0.001
1487300656849,0,0.001,0.001
1487300657048,0,0.001,0.001
1487300657248,0,0.001,0.001
1487300657448,0,0.001,0.001
1487300657649,0,0.001,0.001
1487300657849,0,0.001,0.001
1487300658049,0,0.001,0.001
1487300658248,0,0.001,0.001
1487300658449,0,0.001,0.001
1487300658648,0,0.001,0.001
1487300658848,0,0.001,0.001
1487300659048,0,0.001,0.001
1487300659249,0,0.001,0.001
1487300659448,0,0.001,0.001
1487300659648,0,0.001,0.001
1487300659849,0,0.001,0.001
1487300660049,0,0.001,0.001
1487300660249,0,0.001,0.001
1487300660449,0,0.001,0.001
1487300660649,0,0.001,0.001
1487300660848,0,0.001,0.001
1487300661048,0,0.001,0.001
1487300661248,0,0.001,0.001
1487300661448,0.001,0,0.001
1487300661648,0.001,0,0.001
1487300661848,0.001,0,0.001
1487300662049,0.001,0,0.001
1487300662249,0.001,0,0.001
1487300662448,0.001,0,0.001
1487300662648,0.001,0,0.001
1487300662849,0.001,0,0.001
1487300663049,0.001,0,0.001
1487300663248,0.001,0,0.001
1487300663448,0.001,0,0.001
1487300663649,0.001,0,0.001
1487300663849,0.001,0,0.001
1487300664049,0.001,0,0.001
1487300664248,0.001,0,0.001
1487300664448,0.001,0,0.001
1487300664649,0.001,0,0.001
1487300664849,0.001,0,0.001
1487300665049,0.001,0,0.001
1487300665249,0.001,0,0.001
1487300665449,0.001,0,0.001
1487300665649,0.001,0,0.001
1487300665849,0.001,0,0.001
1487300666049,0.001,0,0.001
1487300666249,0.001,0,0.001
1487300666448,0.001,0,0.001
1487300666649,0.001,0,0.001
1487300666849,0.001,0,0.001
1487300667048,0.001,0,0.001
1487300667249,0.001,0,0.001
1487300667449,0.001,0,0.001
1487300667649,0.001,0,0.001
1487300667849,0.001,0,0.001
1487300668049,0.001,0,0.001
1487300668248,0.001,0,0.001
1487300668448,0.001,0,0.001
1487300668648,0.001,0,0.001
1487300668849,0.001,0,0.001
1487300669049,0.001,0,0.001
1487300669248,0.001,0,0.001
1487300669449,0.001,0,0.001
