1487300509440,0
1487300509643,20.01
1487300509843,20.02
1487300510044,20.03
1487300510244,20.04
1487300510443,20.06
1487300510643,20.07
1487300510844,20.08
1487300511044,20.09
1487300511244,20.1
1487300511444,20.12
1487300511644,20.13
1487300511844,20.14
1487300512043,20.15
1487300512244,20.16
1487300512444,20.17
1487300512644,20.19
1487300512844,20.2
1487300513044,20.21
1487300513244,20.22
1487300513444,20.23
1487300513643,20.24
1487300513844,20.26
1487300514044,20.27
1487300514243,20.28
1487300514444,20.29
1487300514644,20.3
1487300514844,20.31
1487300515044,20.33
1487300515244,20.34
1487300515443,20.35
1487300515644,20.36
1487300515844,20.37
1487300516044,20.39
1487300516243,20.4
1487300516444,20.41
1487300516644,20.42
1487300516844,20.43
1487300517044,20.44
1487300517243,20.45
1487300517444,20.46
1487300517644,20.47
1487300517844,20.48
1487300518044,20.49
1487300518244,20.5
1487300518444,20.51
1487300518644,20.52
1487300518844,20.53
1487300519044,20.54
1487300519244,20.55
1487300519444,20.56
1487300519644,20.57
1487300519843,20.58
1487300520044,20.59
1487300520244,20.59
1487300520445,20.6
1487300520644,20.61
1487300520844,20.62
1487300521044,20.63
1487300521244,20.64
1487300521444,20.65
1487300521644,20.66
1487300521844,20.67
1487300522044,20.69
1487300522244,20.7
1487300522445,20.71
1487300522644,20.72
1487300522844,20.74
1487300523044,20.75
1487300523244,20.77
1487300523444,20.78
1487300523644,20.79
1487300523844,20.81
1487300524044,20.82
1487300524244,20.84
1487300524444,20.85
1487300524644,20.87
1487300524844,20.89
1487300525044,20.9
1487300525244,20.92
1487300525444,20.93
1487300525644,20.95
1487300525844,20.96
1487300526045,20.97
1487300526244,20.98
1487300526444,20.98
1487300526644,20.97
1487300526844,20.96
1487300527044,20.94
1487300527244,20.91
1487300527444,20.87
1487300527644,20.83
1487300527844,20.79
1487300528044,20.77
1487300528244,20.76
1487300528444,20.76
1487300528644,20.78
1487300528845,20.8
1487300529044,20.82
1487300529245,20.86
1487300529444,20.89
1487300529644,20.93
1487300529844,20.98
1487300530044,21.02
1487300530245,21.07
1487300530445,21.11
1487300530644,21.16
1487300530844,21.2
1487300531044,21.25
1487300531244,21.29
1487300531444,21.34
1487300531645,21.38
1487300531844,21.42
1487300532045,21.45
1487300532244,21.49
1487300532445,21.52
1487300532644,21.56
1487300532845,21.59
1487300533044,21.62
1487300533245,21.64
1487300533444,21.67
1487300533645,21.7
1487300533845,21.72
1487300534044,21.74
1487300534244,21.76
1487300534445,21.78
1487300534644,21.8
1487300534844,21.82
1487300535045,21.83
1487300535244,21.85
1487300535444,21.87
1487300535645,21.88
1487300535844,21.9
1487300536045,21.91
1487300536244,21.93
1487300536444,21.94
1487300536644,21.96
1487300536845,21.97
1487300537044,21.99
1487300537244,22
1487300537445,22.01
1487300537644,22.03
1487300537845,22.04
1487300538044,22.06
1487300538245,22.07
1487300538444,22.09
1487300538645,22.1
1487300538845,22.12
1487300539045,22.14
1487300539245,22.15
1487300539445,22.17
1487300539645,22.18
1487300539844,22.2
1487300540045,22.22
1487300540244,22.23
1487300540445,22.25
1487300540644,22.26
1487300540845,22.28
1487300541045,22.29
1487300541245,22.31
1487300541445,22.32
1487300541644,22.34
1487300541845,22.35
1487300542045,22.36
1487300542245,22.38
1487300542445,22.39
1487300542644,22.41
1487300542845,22.42
1487300543044,22.43
1487300543245,22.45
1487300543445,22.46
1487300543645,22.47
1487300543845,22.49
1487300544045,22.5
1487300544244,22.5
1487300544445,22.51
1487300544645,22.51
1487300544845,22.51
1487300545044,22.51
1487300545245,22.5
1487300545445,22.49
1487300545644,22.48
1487300545845,22.47
1487300546045,22.46
1487300546245,22.45
1487300546445,22.43
1487300546645,22.43
1487300546844,22.42
1487300547045,22.41
1487300547245,22.41
1487300547445,22.4
1487300547645,22.4
1487300547845,22.4
1487300548045,22.41
1487300548245,22.41
1487300548445,22.42
1487300548646,22.43
1487300548845,22.44
1487300549045,22.46
1487300549245,22.48
1487300549445,22.5
1487300549645,22.52
1487300549845,22.55
1487300550045,22.57
1487300550245,22.6
1487300550445,22.62
1487300550645,22.65
1487300550845,22.68
1487300551045,22.71
1487300551245,22.73
1487300551445,22.76
1487300551645,22.79
1487300551845,22.82
1487300552045,22.85
1487300552245,22.87
1487300552445,22.9
1487300552645,22.93
1487300552845,22.95
1487300553045,22.98
1487300553245,23
1487300553445,23.03
1487300553645,23.05
1487300553845,23.07
1487300554045,23.1
1487300554245,23.12
1487300554446,23.14
1487300554645,23.16
1487300554845,23.18
1487300555046,23.2
1487300555245,23.22
1487300555445,23.24
1487300555645,23.26
1487300555845,23.28
1487300556045,23.29
1487300556245,23.31
1487300556446,23.32
1487300556645,23.34
1487300556845,23.36
1487300557045,23.37
1487300557245,23.39
1487300557446,23.41
1487300557645,23.42
1487300557845,23.44
1487300558045,23.46
1487300558246,23.48
1487300558445,23.49
1487300558646,23.51
1487300558846,23.53
1487300559045,23.55
1487300559245,23.57
1487300559445,23.58
1487300559645,23.6
1487300559846,23.62
1487300560045,23.64
1487300560245,23.65
1487300560445,23.67
1487300560645,23.69
1487300560845,23.71
1487300561046,23.73
1487300561245,23.75
1487300561446,23.77
1487300561645,23.79
1487300561845,23.81
1487300562045,23.82
1487300562245,23.84
1487300562446,23.86
1487300562645,23.88
1487300562846,23.9
1487300563045,23.92
1487300563246,23.94
1487300563446,23.96
1487300563645,23.98
1487300563845,23.99
1487300564045,24.01
1487300564246,24.03
1487300564446,24.05
1487300564646,24.07
1487300564845,24.09
1487300565045,24.1
1487300565245,24.12
1487300565446,24.14
1487300565646,24.16
1487300565845,24.17
1487300566046,24.19
1487300566245,24.21
1487300566446,24.22
1487300566645,24.24
1487300566846,24.26
1487300567045,24.27
1487300567246,24.29
1487300567445,24.3
1487300567645,24.32
1487300567846,24.34
1487300568046,24.35
1487300568246,24.37
1487300568445,24.38
1487300568646,24.39
1487300568845,24.41
1487300569046,24.42
1487300569246,24.44
1487300569446,24.45
1487300569646,24.47
1487300569845,24.48
1487300570045,24.5
1487300570245,24.51
1487300570446,24.53
1487300570646,24.54
1487300570846,24.56
1487300571045,24.58
1487300571246,24.59
1487300571446,24.61
1487300571645,24.62
1487300571846,24.64
1487300572045,24.66
1487300572246,24.67
1487300572445,24.69
1487300572646,24.7
1487300572845,24.72
1487300573046,24.73
1487300573246,24.74
1487300573446,24.76
1487300573646,24.78
1487300573846,24.79
1487300574046,24.81
1487300574246,24.82
1487300574445,24.84
1487300574646,24.85
1487300574846,24.87
1487300575046,24.88
1487300575246,24.9
1487300575446,24.91
1487300575646,24.93
1487300575846,24.94
1487300576046,24.96
1487300576246,24.97
1487300576446,24.99
1487300576646,25
1487300576846,25.02
1487300577046,25.03
1487300577246,25.04
1487300577446,25.06
1487300577645,25.07
1487300577846,25.09
1487300578046,25.1
1487300578246,25.11
1487300578446,25.13
1487300578646,25.14
1487300578846,25.16
1487300579046,25.17
1487300579245,25.18
1487300579446,25.2
1487300579645,25.21
1487300579846,25.22
1487300580046,25.24
1487300580246,25.25
1487300580446,25.27
1487300580646,25.28
1487300580846,25.3
1487300581046,25.31
1487300581246,25.33
1487300581446,25.34
1487300581646,25.35
1487300581847,25.36
1487300582046,25.37
1487300582246,25.38
1487300582446,25.39
1487300582646,25.4
1487300582846,25.41
1487300583046,25.42
1487300583246,25.43
1487300583446,25.44
1487300583646,25.45
1487300583847,25.46
1487300584046,25.47
1487300584246,25.48
1487300584446,25.49
1487300584646,25.5
1487300584846,25.51
1487300585046,25.52
1487300585246,25.53
1487300585446,25.54
1487300585646,25.55
1487300585846,25.56
1487300586046,25.57
1487300586246,25.58
1487300586447,25.59
1487300586646,25.61
1487300586846,25.62
1487300587047,25.63
1487300587246,25.64
1487300587447,25.65
1487300587646,25.66
1487300587847,25.68
1487300588046,25.69
1487300588246,25.7
1487300588446,25.71
1487300588647,25.73
1487300588846,25.74
1487300589046,25.75
1487300589246,25.77
1487300589446,25.78
1487300589646,25.79
1487300589846,25.8
1487300590047,25.81
1487300590246,25.82
1487300590447,25.83
1487300590646,25.84
1487300590847,25.85
1487300591046,25.85
1487300591246,25.86
1487300591446,25.86
1487300591646,25.86
1487300591846,25.87
1487300592047,25.87
1487300592246,25.88
1487300592447,25.88
1487300592646,25.89
1487300592847,25.89
1487300593047,25.9
1487300593247,25.9
1487300593446,25.91
1487300593647,25.91
1487300593847,25.92
1487300594046,25.92
1487300594247,25.93
1487300594447,25.94
1487300594647,25.94
1487300594846,25.95
1487300595047,25.96
1487300595246,25.96
1487300595446,25.97
1487300595647,25.98
1487300595846,25.99
1487300596046,26
1487300596246,26.01
1487300596446,26.02
1487300596647,26.03
1487300596847,26.03
1487300597047,26.04
1487300597247,26.05
1487300597446,26.06
1487300597646,26.07
1487300597847,26.08
1487300598046,26.09
1487300598246,26.1
1487300598447,26.11
1487300598646,26.12
1487300598847,26.13
1487300599046,26.14
1487300599247,26.15
1487300599447,26.16
1487300599647,26.17
1487300599847,26.18
1487300600047,26.19
1487300600246,26.2
1487300600446,26.21
1487300600647,26.22
1487300600847,26.23
1487300601047,26.24
1487300601247,26.25
1487300601447,26.26
1487300601646,26.27
1487300601847,26.28
1487300602047,26.29
1487300602247,26.3
1487300602447,26.31
1487300602647,26.32
1487300602847,26.33
1487300603047,26.34
1487300603247,26.35
1487300603447,26.36
1487300603646,26.37
1487300603847,26.38
1487300604047,26.39
1487300604247,26.4
1487300604446,26.4
1487300604647,26.41
1487300604846,26.42
1487300605047,26.42
1487300605247,26.43
1487300605447,26.44
1487300605647,26.44
1487300605847,26.45
1487300606047,26.45
1487300606247,26.46
1487300606446,26.46
1487300606647,26.47
1487300606847,26.48
1487300607047,26.48
1487300607247,26.49
1487300607447,26.49
1487300607647,26.5
1487300607847,26.51
1487300608047,26.51
1487300608247,26.52
1487300608447,26.52
1487300608647,26.53
1487300608847,26.54
1487300609046,26.55
1487300609247,26.55
1487300609447,26.56
1487300609647,26.57
1487300609847,26.58
1487300610047,26.59
1487300610247,26.6
1487300610447,26.61
1487300610647,26.62
1487300610847,26.63
1487300611047,26.64
1487300611247,26.64
1487300611447,26.65
1487300611647,26.66
1487300611847,26.67
1487300612047,26.68
1487300612247,26.69
1487300612447,26.69
