1487300518644,0,0,0,0,0,0,0,0,0,0,0
1487300518844,0,0,0,0,0,0,0,0,0,0,0
1487300519044,0,0,0,0,0,0,0,0,0,0,0
1487300519244,0,0,0,0,0,0,0,0,0,0,0
1487300519444,0,0,0,0,0,0,0,0,0,0,0
1487300519644,0,0,0,0,0,0,0,0,0,0,0
1487300519843,0,0,0,0,0,0,0,0,0,0,0
1487300520044,0,0,0,0,0,0,0,0,0,0,0
1487300520244,0,0,0,0,0,0,0,0,0,0,0
1487300520445,0,0,0,0,0,0,0,0,0,0,0
1487300520644,0,0,0,0,0,0,0,0,0,0,0
1487300520844,0,0,0,0,0,0,0,0,0,0,0
1487300521044,0,0,0,0,0,0,0,0,0,0,0
1487300521244,0,0,0,0,0,0,0,0,0,0,0
1487300521444,0,0,0,0,0,0,0,0,0,0,0
1487300521644,0,0,0,0,0,0,0,0,0,0,0
1487300521844,0,0,0,0,0,0,0,0,0,0,0
1487300522044,0,0,0,0,0,0,0,0,0,0,0
1487300522244,0,0,0,0,0,0,0,0,0,0,0
1487300522445,0,0,0,0,0,0,0,0,0,0,0
1487300522644,0,0,0,0,0,0,0,0,0,0,0
1487300522844,0,0,0,0,0,0,0,0,0,0,0
1487300523044,0,0,0,0,0,0,0,0,0,0,0
1487300523244,0,0,0,0,0,0,0,0,0,0,0
1487300523444,0,0,0,0,0,0,0,0,0,0,0
1487300523644,0,0,0,0,0,0,0,0,0,0,0
1487300523844,0,0,0,0,0,0,0,0,0,0,0
1487300524044,0,0,0,0,0,0,0,0,0,0,0
1487300524244,0,0,0,0,0,0,0,0,0,0,0
1487300524444,0,0,0,0,0,0,0,0,0,0,0
1487300524644,0,0,0,0,0,0,0,0,0,0,0
1487300524844,0,0,0,0,0,0,0,0,0,0,0
1487300525044,0,0,0,0,0,0,0,0,0,0,0
1487300525244,0,0,0,0,0,0,0,0,0,0,0
1487300525444,0,0,0,0,0,0,0,0,0,0,0
1487300525644,0,0,0,0,0,0,0,0,0,0,0
1487300525844,0,0,0,0,0,0,0,0,0,0,0
1487300526045,0,0,0,0,0,0,0,0,0,0,0
1487300526244,0,0,0,0,0,0,0,0,0,0,0
1487300526444,0,0,0,0,0,0,0,0,0,0,0
1487300526644,0,0,0,0,0,0,0,0,0,0,0
1487300526844,0,0,0,0,0,0,0,0,0,0,0
1487300527044,0,0,0,0,0,0,0,0,0,0,0
1487300527244,0,0,0,0,0,0,0,0,0,0,0
1487300527444,0,0,0,0,0,0,0,0,0,0,0
1487300527644,0,0,0,0,0,0,0,0,0,0,0
1487300527844,0,0,0,0,0,0,0,0,0,0,0
1487300528044,0,0,0,0,0,0,0,0,0,0,0
1487300528244,0,0,0,0,0,0,0,0,0,0,0
1487300528444,0,0,0,0,0,0,0,0,0,0,0
1487300528644,0,0,0,0,0,0,0,0,0,0,0
1487300528845,0,0,0,0,0,0,0,0,0,0,0
1487300529044,0,0,0,0,0,0,0,0,0,0,0
1487300529245,0,0,0,0,0,0,0,0,0,0,0
1487300529444,0,0,0,0,0,0,0,0,0,0,0
1487300529644,0,0,0,0,0,0,0,0,0,0,0
1487300529844,0,0,0,0,0,0,0,0,0,0,0
1487300530044,0,0,0,0,0,0,0,0,0,0,0
1487300530245,0,0,0,0,0,0,0,0,0,0,0
1487300530445,0,0,0,0,0,0,0,0,0,0,0
1487300530644,0,0,0,0,0,0,0,0,0,0,0
1487300530844,0,0,0,0,0,0,0,0,0,0,0
1487300531044,0,0,0,0,0,0,0,0,0,0,0
1487300531244,0,0,0,0,0,0,0,0,0,0,0
1487300531444,0,0,0,0,0,0,0,0,0,0,0
1487300531645,0,0,0,0,0,0,0,0,0,0,0
1487300531844,0,0,0,0,0,0,0,0,0,0,0
1487300532045,0,0,0,0,0,0,0,0,0,0,0
1487300532244,0,0,0,0,0,0,0,0,0,0,0
1487300532445,0,0,0,0,0,0,0,0,0,0,0
1487300532644,0,0,0,0,0,0,0,0,0,0,0
1487300532845,0,0,0,0,0,0,0,0,0,0,0
1487300533044,0,0,0,0,0,0,0,0,0,0,0
1487300533245,0,0,0,0,0,0,0,0,0,0,0
1487300533444,0,0,0,0,0,0,0,0,0,0,0
1487300533645,0,0,0,0,0,0,0,0,0,0,0
1487300533845,0,0,0,0,0,0,0,0,0,0,0
1487300534044,0,0,0,0,0,0,0,0,0,0,0
1487300534244,0,0,0,0,0,0,0,0,0,0,0
1487300534445,0,0,0,0,0,0,0,0,0,0,0
1487300534644,0,0,0,0,0,0,0,0,0,0,0
1487300534844,0,0,0,0,0,0,0,0,0,0,0
1487300535045,0,0,0,0,0,0,0,0,0,0,0
1487300535244,0,0,0,0,0,0,0,0,0,0,0
1487300535444,0,0,0,0,0,0,0,0,0,0,0
1487300535645,0,0,0,0,0,0,0,0,0,0,0
1487300535844,0,0,0,0,0,0,0,0,0,0,0
1487300536045,0,0,0,0,0,0,0,0,0,0,0
1487300536244,0,0,0,0,0,0,0,0,0,0,0
1487300536444,0,0,0,0,0,0,0,0,0,0,0
1487300536644,0,0,0,0,0,0,0,0,0,0,0
1487300536845,0,0,0,0,0,0,0,0,0,0,0
1487300537044,0,0,0,0,0,0,0,0,0,0,0
1487300537244,0,0,0,0,0,0,0,0,0,0,0
1487300537445,0,0,0,0,0,0,0,0,0,0,0
1487300537644,0,0,0,0,0,0,0,0,0,0,0
1487300537845,0,0,0,0,0,0,0,0,0,0,0
1487300538044,0,0,0,0,0,0,0,0,0,0,0
1487300538245,0,0,0,0,0,0,0,0,0,0,0
1487300538444,0,0,0,0,0,0,0,0,0,0,0
1487300538645,0,0,0,0,0,0,0,0,0,0,0
1487300538845,0,0,0,0,0,0,0,0,0,0,0
1487300539045,0,0,0,0,0,0,0,0,0,0,0
1487300539245,0,0,0,0,0,0,0,0,0,0,0
1487300539445,0,0,0,0,0,0,0,0,0,0,0
1487300539645,0,0,0,0,0,0,0,0,0,0,0
1487300539844,0,0,0,0,0,0,0,0,0,0,0
1487300540045,0,0,0,0,0,0,0,0,0,0,0
1487300540244,0,0,0,0,0,0,0,0,0,0,0
1487300540445,0,0,0,0,0,0,0,0,0,0,0
1487300540644,0,0,0,0,0,0,0,0,0,0,0
1487300540845,0,0,0,0,0,0,0,0,0,0,0
1487300541045,0,0,0,0,0,0,0,0,0,0,0
1487300541245,0,0,0,0,0,0,0,0,0,0,0
1487300541445,0,0,0,0,1,100,0,0,0,0,0
1487300541644,0,0,0,0,1,100,0,0,0,0,0
1487300541845,0,0,0,0,1,100,0,0,0,0,0
1487300542045,0,0,0,0,1,100,0,0,0,0,0
1487300542245,1,0,0,0,1,100,0,0,0,0,0
1487300542445,1,0,0,0,1,100,0,0,0,0,0
1487300542644,1,0,0,0,1,100,0,0,0,0,0
1487300542845,1,0,0,0,1,100,0,0,0,0,0
1487300543044,1,0,0,0,1,100,0,0,0,0,0
1487300543245,1,0,0,0,1,100,0,0,0,0,0
1487300543445,2,0,0,0,1,100,0,0,0,0,0
1487300543645,2,0,0,0,1,100,0,0,0,0,0
1487300543845,2,0,0,0,1,100,0,0,0,0,0
1487300544045,2,0,0,0,1,100,0,0,0,0,0
1487300544244,2,0,0,0,1,100,0,0,0,0,0
1487300544445,3,0,0,0,1,100,0,0,0,0,0
1487300544645,3,0,0,0,1,100,0,0,0,0,0
1487300544845,3,0,0,0,1,100,0,0,0,0,0
1487300545044,3,0,0,0,1,100,0,0,0,0,0
1487300545245,3,0,0,0,1,100,0,0,0,0,0
1487300545445,4,0,0,0,1,100,0,0,0,0,0
1487300545644,4,0,0,0,1,100,0,0,0,0,0
1487300545845,4,0,0,0,1,100,0,0,0,0,0
1487300546045,4,0,0,0,1,100,0,0,0,0,0
1487300546245,4,0,0,0,1,100,0,0,0,0,0
1487300546445,5,0,0,0,1,100,0,0,0,0,0
1487300546645,5,0,0,0,1,100,0,0,0,0,0
1487300546844,5,0,0,0,1,100,0,0,0,0,0
1487300547045,5,0,0,0,1,100,0,0,0,0,0
1487300547245,6,0,0,0,1,100,0,0,0,0,0
1487300547445,6,0,0,0,1,100,0,0,0,0,0
1487300547645,6,0,0,0,1,100,0,0,0,0,0
1487300547845,6,0,0,0,1,100,0,0,0,0,0
1487300548045,6,0,0,0,1,100,0,0,0,0,0
1487300548245,6,0,0,0,1,100,0,0,0,0,0
1487300548445,7,0,0,0,1,100,0,0,0,0,0
1487300548646,7,0,0,0,1,100,0,0,0,0,0
1487300548845,7,0,0,0,1,100,0,0,0,0,0
1487300549045,7,0,0,0,1,100,0,0,0,0,0
1487300549245,8,0,0,0,1,100,0,0,0,0,0
1487300549445,8,0,0,0,1,100,0,0,0,0,0
1487300549645,8,0,0,0,1,100,0,0,0,0,0
1487300549845,8,0,0,0,1,100,0,0,0,0,0
1487300550045,8,0,0,0,1,100,0,0,0,0,0
1487300550245,8,0,0,0,1,100,0,0,0,0,0
1487300550445,9,0,0,0,1,100,0,0,0,0,0
1487300550645,9,0,0,0,1,100,0,0,0,0,0
1487300550845,9,0,0,0,1,100,0,0,0,0,0
1487300551045,9,0,0,0,1,100,0,0,0,0,0
1487300551245,9,0,0,0,1,100,0,0,0,0,0
1487300551445,10,0,0,0,1,100,0,0,0,0,0
1487300551645,10,0,0,0,1,100,0,0,0,0,0
1487300551845,10,0,0,0,1,100,0,0,0,0,0
1487300552045,10,0,0,0,1,100,0,0,0,0,0
1487300552245,10,0,0,0,1,100,0,0,0,0,0
1487300552445,11,0,0,0,1,100,0,0,0,0,0
1487300552645,11,0,0,0,1,100,0,0,0,0,0
1487300552845,11,0,0,0,1,100,0,0,0,0,0
1487300553045,11,0,0,0,1,100,0,0,0,0,0
1487300553245,11,0,0,0,1,100,0,0,0,0,0
1487300553445,12,0,0,0,1,100,0,0,0,0,0
1487300553645,12,0,0,0,1,100,0,0,0,0,0
1487300553845,12,0,0,0,1,100,0,0,0,0,0
1487300554045,12,0,0,0,1,100,0,0,0,0,0
1487300554245,12,0,0,0,1,100,0,0,0,0,0
1487300554446,13,0,0,0,1,100,0,0,0,0,0
1487300554645,13,0,0,0,1,100,0,0,0,0,0
1487300554845,13,0,0,0,1,100,0,0,0,0,0
1487300555046,13,0,0,0,1,100,0,0,0,0,0
1487300555245,13,0,0,0,1,100,0,0,0,0,0
1487300555445,14,0,0,0,1,100,0,0,0,0,0
1487300555645,14,0,0,0,1,100,0,0,0,0,0
1487300555845,14,0,0,0,1,100,0,0,0,0,0
1487300556045,14,0,0,0,1,100,0,0,0,0,0
1487300556245,14,0,0,0,1,100,0,0,0,0,0
1487300556446,15,0,0,0,1,100,0,0,0,0,0
1487300556645,15,0,0,0,1,100,0,0,0,0,0
1487300556845,15,0,0,0,1,100,0,0,0,0,0
1487300557045,15,0,0,0,1,100,0,0,0,0,0
1487300557245,16,0,0,0,1,100,0,0,0,0,0
1487300557446,16,0,0,0,1,100,0,0,0,0,0
1487300557645,16,0,0,0,1,100,0,0,0,0,0
1487300557845,16,0,0,0,1,100,0,0,0,0,0
1487300558045,16,0,0,0,1,100,0,0,0,0,0
1487300558246,17,0,0,0,1,100,0,0,0,0,0
1487300558445,17,0,0,0,1,100,0,0,0,0,0
1487300558646,17,0,0,0,1,100,0,0,0,0,0
1487300558846,17,0,0,0,1,100,0,0,0,0,0
1487300559045,17,0,0,0,1,100,0,0,0,0,0
1487300559245,17,0,0,0,1,100,0,0,0,0,0
1487300559445,18,0,0,0,1,100,0,0,0,0,0
1487300559645,18,0,0,0,1,100,0,0,0,0,0
1487300559846,18,0,0,0,1,100,0,0,0,0,0
1487300560045,18,0,0,0,1,100,0,0,0,0,0
1487300560245,18,0,0,0,1,100,0,0,0,0,0
1487300560445,19,0,0,0,1,100,0,0,0,0,0
1487300560645,19,0,0,0,1,100,0,0,0,0,0
1487300560845,19,0,0,0,1,100,0,0,0,0,0
1487300561046,19,0,0,0,1,100,0,0,0,0,0
1487300561245,19,0,0,0,1,100,0,0,0,0,0
1487300561446,20,0,0,0,1,100,0,0,0,0,0
1487300561645,20,0,0,0,1,100,0,0,0,0,0
1487300561845,20,0,0,0,1,100,0,0,0,0,0
1487300562045,20,0,0,0,1,100,0,0,0,0,0
1487300562245,20,0,0,0,1,100,0,0,0,0,0
1487300562446,21,0,0,0,1,100,0,0,0,0,0
1487300562645,21,0,0,0,1,100,0,0,0,0,0
1487300562846,21,0,0,0,1,100,0,0,0,0,0
1487300563045,21,0,0,0,1,100,0,0,0,0,0
1487300563246,21,0,0,0,1,100,0,0,0,0,0
1487300563446,22,0,0,0,1,100,0,0,0,0,0
1487300563645,22,0,0,0,1,100,0,0,0,0,0
1487300563845,22,0,0,0,1,100,0,0,0,0,0
1487300564045,22,0,0,0,1,100,0,0,0,0,0
1487300564246,22,0,0,0,1,100,0,0,0,0,0
1487300564446,23,0,0,0,1,100,0,0,0,0,0
1487300564646,23,0,0,0,1,100,0,0,0,0,0
1487300564845,23,0,0,0,1,100,0,0,0,0,0
1487300565045,23,0,0,0,1,100,0,0,0,0,0
1487300565245,23,0,0,0,1,100,0,0,0,0,0
1487300565446,24,0,0,0,1,100,0,0,0,0,0
1487300565646,24,0,0,0,1,100,0,0,0,0,0
1487300565845,24,0,0,0,1,100,0,0,0,0,0
1487300566046,24,0,0,0,1,100,0,0,0,0,0
1487300566245,25,0,0,0,1,100,0,0,0,0,0
1487300566446,25,0,0,0,1,100,0,0,0,0,0
1487300566645,25,0,0,0,1,100,0,0,0,0,0
1487300566846,25,0,0,0,1,100,0,0,0,0,0
1487300567045,25,0,0,0,1,100,0,0,0,0,0
1487300567246,25,0,0,0,1,100,0,0,0,0,0
1487300567445,26,0,0,0,1,100,0,0,0,0,0
1487300567645,26,0,0,0,1,100,0,0,0,0,0
1487300567846,26,0,0,0,1,100,0,0,0,0,0
1487300568046,26,0,0,0,1,100,0,0,0,0,0
1487300568246,26,0,0,0,1,100,0,0,0,0,0
1487300568445,27,0,0,0,1,100,0,0,0,0,0
1487300568646,27,0,0,0,1,100,0,0,0,0,0
1487300568845,27,0,0,0,1,100,0,0,0,0,0
1487300569046,27,0,0,0,1,100,0,0,0,0,0
1487300569246,27,0,0,0,1,100,0,0,0,0,0
1487300569446,28,0,0,0,1,100,0,0,0,0,0
1487300569646,28,0,0,0,1,100,0,0,0,0,0
1487300569845,28,0,0,0,1,100,0,0,0,0,0
1487300570045,28,0,0,0,1,100,0,0,0,0,0
1487300570245,29,0,0,0,1,100,0,0,0,0,0
1487300570446,29,0,0,0,1,100,0,0,0,0,0
1487300570646,29,0,0,0,1,100,0,0,0,0,0
1487300570846,29,0,0,0,1,100,0,0,0,0,0
1487300571045,29,0,0,0,1,100,0,0,0,0,0
1487300571246,29,0,0,0,1,100,0,0,0,0,0
1487300571446,30,0,0,0,1,100,0,0,0,0,0
1487300571645,30,0,0,0,1,100,0,0,0,0,0
1487300571846,30,0,0,0,1,100,0,0,0,0,0
1487300572045,30,0,0,0,1,100,0,0,0,0,0
1487300572246,30,0,0,0,1,100,0,0,0,0,0
1487300572445,31,0,0,0,1,100,0,0,0,0,0
1487300572646,31,0,0,0,1,100,0,0,0,0,0
1487300572845,31,0,0,0,1,100,0,0,0,0,0
1487300573046,31,0,0,0,1,100,0,0,0,0,0
1487300573246,31,0,0,0,1,100,0,0,0,0,0
1487300573446,32,0,0,0,1,100,0,0,0,0,0
1487300573646,32,0,0,0,1,100,0,0,0,0,0
1487300573846,32,0,0,0,1,100,0,0,0,0,0
1487300574046,32,0,0,0,1,100,0,0,0,0,0
1487300574246,32,0,0,0,1,100,0,0,0,0,0
1487300574445,33,0,0,0,1,100,0,0,0,0,0
1487300574646,33,0,0,0,1,100,0,0,0,0,0
1487300574846,33,0,0,0,1,100,0,0,0,0,0
1487300575046,33,0,0,0,1,100,0,0,0,0,0
1487300575246,33,0,0,0,1,100,0,0,0,0,0
1487300575446,34,0,0,0,1,100,0,0,0,0,0
1487300575646,34,0,0,0,1,100,0,0,0,0,0
1487300575846,34,0,0,0,1,100,0,0,0,0,0
1487300576046,34,0,0,0,1,100,0,0,0,0,0
1487300576246,34,0,0,0,1,100,0,0,0,0,0
1487300576446,35,0,0,0,1,100,0,0,0,0,0
1487300576646,35,0,0,0,1,100,0,0,0,0,0
1487300576846,35,0,0,0,1,100,0,0,0,0,0
1487300577046,35,0,0,0,1,100,0,0,0,0,0
1487300577246,35,0,0,0,1,100,0,0,0,0,0
1487300577446,36,0,0,0,1,100,0,0,0,0,0
1487300577645,36,0,0,0,1,100,0,0,0,0,0
1487300577846,36,0,0,0,1,100,0,0,0,0,0
1487300578046,36,0,0,0,1,100,0,0,0,0,0
1487300578246,36,0,0,0,1,100,0,0,0,0,0
1487300578446,37,0,0,0,1,100,0,0,0,0,0
1487300578646,37,0,0,0,1,100,0,0,0,0,0
1487300578846,37,0,0,0,1,100,0,0,0,0,0
1487300579046,37,0,0,0,1,100,0,0,0,0,0
1487300579245,37,0,0,0,1,100,0,0,0,0,0
1487300579446,38,0,0,0,1,100,0,0,0,0,0
1487300579645,38,0,0,0,1,100,0,0,0,0,0
1487300579846,38,0,0,0,1,100,0,0,0,0,0
1487300580046,38,0,0,0,1,100,0,0,0,0,0
1487300580246,38,0,0,0,1,100,0,0,0,0,0
1487300580446,39,0,0,0,1,100,0,0,0,0,0
1487300580646,39,0,0,0,1,100,0,0,0,0,0
1487300580846,39,0,0,0,1,100,0,0,0,0,0
1487300581046,39,0,0,0,1,100,0,0,0,0,0
1487300581246,40,0,0,0,1,100,0,0,0,0,0
1487300581446,40,0,0,0,1,100,0,0,0,0,0
1487300581646,40,0,0,0,1,100,0,0,0,0,0
1487300581847,40,0,0,0,1,100,0,0,0,0,0
1487300582046,40,0,0,0,1,100,0,0,0,0,0
1487300582246,40,0,0,0,1,100,0,0,0,0,0
1487300582446,41,0,0,0,1,100,0,0,0,0,0
1487300582646,41,0,0,0,1,100,0,0,0,0,0
1487300582846,41,0,0,0,1,100,0,0,0,0,0
1487300583046,41,0,0,0,1,100,0,0,0,0,0
1487300583246,41,0,0,0,1,100,0,0,0,0,0
1487300583446,42,0,0,0,1,100,0,0,0,0,0
1487300583646,42,0,0,0,1,100,0,0,0,0,0
1487300583847,42,0,0,0,1,100,0,0,0,0,0
1487300584046,42,0,0,0,1,100,0,0,0,0,0
1487300584246,42,0,0,0,1,100,0,0,0,0,0
1487300584446,43,0,0,0,1,100,0,0,0,0,0
1487300584646,43,0,0,0,1,100,0,0,0,0,0
1487300584846,43,0,0,0,1,100,0,0,0,0,0
1487300585046,43,0,0,0,1,100,0,0,0,0,0
1487300585246,43,0,0,0,1,100,0,0,0,0,0
1487300585446,44,0,0,0,1,100,0,0,0,0,0
1487300585646,44,0,0,0,1,100,0,0,0,0,0
1487300585846,44,0,0,0,1,100,0,0,0,0,0
1487300586046,44,0,0,0,1,100,0,0,0,0,0
1487300586246,44,0,0,0,1,100,0,0,0,0,0
1487300586447,45,0,0,0,1,100,0,0,0,0,0
1487300586646,45,0,0,0,1,100,0,0,0,0,0
1487300586846,45,0,0,0,1,100,0,0,0,0,0
1487300587047,45,0,0,0,1,100,0,0,0,0,0
1487300587246,45,0,0,0,1,100,0,0,0,0,0
1487300587447,46,0,0,0,1,100,0,0,0,0,0
1487300587646,46,0,0,0,1,100,0,0,0,0,0
1487300587847,46,0,0,0,1,100,0,0,0,0,0
1487300588046,46,0,0,0,1,100,0,0,0,0,0
1487300588246,46,0,0,0,1,100,0,0,0,0,0
1487300588446,47,0,0,0,1,100,0,0,0,0,0
1487300588647,47,0,0,0,1,100,0,0,0,0,0
1487300588846,47,0,0,0,1,100,0,0,0,0,0
1487300589046,47,0,0,0,1,100,0,0,0,0,0
1487300589246,48,0,0,0,1,100,0,0,0,0,0
1487300589446,48,0,0,0,1,100,0,0,0,0,0
1487300589646,48,0,0,0,1,100,0,0,0,0,0
1487300589846,48,0,0,0,1,100,0,0,0,0,0
1487300590047,48,0,0,0,1,100,0,0,0,0,0
1487300590246,49,0,0,0,1,100,0,0,0,0,0
1487300590447,49,0,0,0,1,100,0,0,0,0,0
1487300590646,49,0,0,0,1,100,0,0,0,0,0
1487300590847,49,0,0,0,1,100,0,0,0,0,0
1487300591046,49,0,0,0,1,100,0,0,0,0,0
1487300591246,49,0,0,0,1,100,0,0,0,0,0
1487300591446,50,0,0,0,1,100,0,0,0,0,0
1487300591646,50,0,0,0,1,100,0,0,0,0,0
1487300591846,50,0,0,0,1,100,0,0,0,0,0
1487300592047,50,0,0,0,1,100,0,0,0,0,0
1487300592246,50,0,0,0,1,100,0,0,0,0,0
1487300592447,51,0,0,0,1,100,0,0,0,0,0
1487300592646,51,0,0,0,1,100,0,0,0,0,0
1487300592847,51,0,0,0,1,100,0,0,0,0,0
1487300593047,51,0,0,0,1,100,0,0,0,0,0
1487300593247,51,0,0,0,1,100,0,0,0,0,0
1487300593446,52,0,0,0,1,100,0,0,0,0,0
1487300593647,52,0,0,0,1,100,0,0,0,0,0
1487300593847,52,0,0,0,1,100,0,0,0,0,0
1487300594046,52,0,0,0,1,100,0,0,0,0,0
1487300594247,52,0,0,0,1,100,0,0,0,0,0
1487300594447,53,0,0,0,1,100,0,0,0,0,0
1487300594647,53,0,0,0,1,100,0,0,0,0,0
1487300594846,53,0,0,0,1,100,0,0,0,0,0
1487300595047,53,0,0,0,1,100,0,0,0,0,0
1487300595246,54,0,0,0,1,100,0,0,0,0,0
1487300595446,54,0,0,0,1,100,0,0,0,0,0
1487300595647,54,0,0,0,1,100,0,0,0,0,0
1487300595846,54,0,0,0,1,100,0,0,0,0,0
1487300596046,54,0,0,0,1,100,0,0,0,0,0
1487300596246,54,0,0,0,1,100,0,0,0,0,0
1487300596446,55,0,0,0,1,100,0,0,0,0,0
1487300596647,55,0,0,0,1,100,0,0,0,0,0
1487300596847,55,0,0,0,1,100,0,0,0,0,0
1487300597047,55,0,0,0,1,100,0,0,0,0,0
1487300597247,55,0,0,0,1,100,0,0,0,0,0
1487300597446,56,0,0,0,1,100,0,0,0,0,0
1487300597646,56,0,0,0,1,100,0,0,0,0,0
1487300597847,56,0,0,0,1,100,0,0,0,0,0
1487300598046,56,0,0,0,1,100,0,0,0,0,0
1487300598246,56,0,0,0,1,100,0,0,0,0,0
1487300598447,57,0,0,0,1,100,0,0,0,0,0
1487300598646,57,0,0,0,1,100,0,0,0,0,0
1487300598847,57,0,0,0,1,100,0,0,0,0,0
1487300599046,57,0,0,0,1,100,0,0,0,0,0
1487300599247,57,0,0,0,1,100,0,0,0,0,0
1487300599447,58,0,0,0,1,100,0,0,0,0,0
1487300599647,58,0,0,0,1,100,0,0,0,0,0
1487300599847,58,0,0,0,1,100,0,0,0,0,0
1487300600047,58,0,0,0,1,100,0,0,0,0,0
1487300600246,58,0,0,0,1,100,0,0,0,0,0
1487300600446,59,0,0,0,1,100,0,0,0,0,0
1487300600647,59,0,0,0,1,100,0,0,0,0,0
1487300600847,59,0,0,0,1,100,0,0,0,0,0
1487300601047,59,0,0,0,1,100,0,0,0,0,0
1487300601247,60,0,0,0,1,100,0,0,0,0,0
1487300601447,60,0,0,0,1,100,0,0,0,0,0
1487300601646,60,0,0,0,1,100,0,0,0,0,0
1487300601847,60,0,0,0,1,100,0,0,0,0,0
1487300602047,60,0,0,0,1,100,0,0,0,0,0
1487300602247,60,0,0,0,1,100,0,0,0,0,0
1487300602447,61,0,0,0,1,100,0,0,0,0,0
1487300602647,61,0,0,0,1,100,0,0,0,0,0
1487300602847,61,0,0,0,1,100,0,0,0,0,0
1487300603047,61,0,0,0,1,100,0,0,0,0,0
1487300603247,61,0,0,0,1,100,0,0,0,0,0
1487300603447,62,0,0,0,1,100,0,0,0,0,0
1487300603646,62,0,0,0,1,100,0,0,0,0,0
1487300603847,62,0,0,0,1,100,0,0,0,0,0
1487300604047,62,0,0,0,1,100,0,0,0,0,0
1487300604247,62,0,0,0,1,100,0,0,0,0,0
1487300604446,63,0,0,0,1,100,0,0,0,0,0
1487300604647,63,0,0,0,1,100,0,0,0,0,0
1487300604846,63,0,0,0,1,100,0,0,0,0,0
1487300605047,63,0,0,0,1,100,0,0,0,0,0
1487300605247,63,0,0,0,1,100,0,0,0,0,0
1487300605447,64,0,0,0,1,100,0,0,0,0,0
1487300605647,64,0,0,0,1,100,0,0,0,0,0
1487300605847,64,0,0,0,1,100,0,0,0,0,0
1487300606047,64,0,0,0,1,100,0,0,0,0,0
1487300606247,64,0,0,0,1,100,0,0,0,0,0
1487300606446,65,0,0,0,1,100,0,0,0,0,0
1487300606647,65,0,0,0,1,100,0,0,0,0,0
1487300606847,65,0,0,0,1,100,0,0,0,0,0
1487300607047,65,0,0,0,1,100,0,0,0,0,0
1487300607247,65,0,0,0,1,100,0,0,0,0,0
1487300607447,66,0,0,0,1,100,0,0,0,0,0
1487300607647,66,0,0,0,1,100,0,0,0,0,0
1487300607847,66,0,0,0,1,100,0,0,0,0,0
1487300608047,66,0,0,0,1,100,0,0,0,0,0
1487300608247,66,0,0,0,1,100,0,0,0,0,0
1487300608447,67,0,0,0,1,100,0,0,0,0,0
1487300608647,67,0,0,0,1,100,0,0,0,0,0
1487300608847,67,0,0,0,1,100,0,0,0,0,0
1487300609046,67,0,0,0,1,100,0,0,0,0,0
1487300609247,67,0,0,0,1,100,0,0,0,0,0
